X,Y
276.3248,-14439767
276.3001,-14452797
276.2753,-14461820
276.2506,-14466631
276.2259,-14467106
276.2011,-14463206
276.1764,-14454972
276.1517,-14442526
276.127,-14426065
276.1022,-14405859
276.0775,-14382243
276.0528,-14355608
276.0281,-14326397
276.0033,-14295094
275.9786,-14262216
275.9539,-14228300
275.9292,-14193897
275.9044,-14159562
275.8797,-14125841
275.855,-14093266
275.8302,-14062344
275.8055,-14033548
275.7808,-14007314
275.7561,-13984030
275.7313,-13964035
275.7066,-13947612
275.6819,-13934985
275.6572,-13926322
275.6324,-13921728
275.6077,-13921249
275.583,-13924875
275.5582,-13932539
275.5335,-13944124
275.5088,-13959464
275.4841,-13978354
275.4593,-14000550
275.4346,-14025780
275.4099,-14053748
275.3852,-14084141
275.3604,-14116635
275.3357,-14150902
275.311,-14186618
275.2863,-14223465
275.2615,-14261141
275.2368,-14299359
275.2121,-14337858
275.1873,-14376398
275.1626,-14414772
275.1379,-14452800
275.1132,-14490334
275.0884,-14527258
275.0637,-14563484
275.039,-14598957
275.0143,-14633648
274.9895,-14667552
274.9648,-14700688
274.9401,-14733094
274.9153,-14764821
274.8906,-14795933
274.8659,-14826501
274.8412,-14856600
274.8164,-14886304
274.7917,-14915683
274.767,-14944799
274.7423,-14973705
274.7175,-15002441
274.6928,-15031030
274.6681,-15059481
274.6434,-15087784
274.6186,-15115911
274.5939,-15143816
274.5692,-15171438
274.5444,-15198696
274.5197,-15225497
274.495,-15251734
274.4703,-15277292
274.4455,-15302047
274.4208,-15325870
274.3961,-15348632
274.3714,-15370205
274.3466,-15390464
274.3219,-15409294
274.2972,-15426590
274.2724,-15442258
274.2477,-15456222
274.223,-15468421
274.1983,-15478813
274.1735,-15487376
274.1488,-15494109
274.1241,-15499031
274.0994,-15502180
274.0746,-15503615
274.0499,-15503413
274.0252,-15501667
274.0004,-15498485
273.9757,-15493988
273.951,-15488307
273.9263,-15481580
273.9015,-15473950
273.8768,-15465562
273.8521,-15456558
273.8274,-15447080
273.8026,-15437260
273.7779,-15427223
273.7532,-15417084
273.7285,-15406942
273.7037,-15396885
273.679,-15386983
273.6543,-15377291
273.6295,-15367847
273.6048,-15358671
273.5801,-15349768
273.5554,-15341127
273.5306,-15332721
273.5059,-15324512
273.4812,-15316447
273.4565,-15308466
273.4317,-15300500
273.407,-15292475
273.3823,-15284312
273.3575,-15275932
273.3328,-15267256
273.3081,-15258210
273.2834,-15248723
273.2586,-15238730
273.2339,-15228178
273.2092,-15217021
273.1845,-15205224
273.1597,-15192763
273.135,-15179629
273.1103,-15165822
273.0856,-15151357
273.0608,-15136258
273.0361,-15120564
273.0114,-15104321
272.9866,-15087588
272.9619,-15070429
272.9372,-15052919
272.9125,-15035135
272.8877,-15017163
272.863,-14999088
272.8383,-14980999
272.8136,-14962986
272.7888,-14945138
272.7641,-14927541
272.7394,-14910280
272.7146,-14893437
272.6899,-14877090
272.6652,-14861311
272.6405,-14846170
272.6157,-14831732
272.591,-14818056
272.5663,-14805198
272.5416,-14793211
272.5168,-14782141
272.4921,-14772035
272.4674,-14762934
272.4427,-14754879
272.4179,-14747906
272.3932,-14742053
272.3685,-14737353
272.3437,-14733840
272.319,-14731544
272.2943,-14730497
272.2696,-14730724
272.2448,-14732252
272.2201,-14735101
272.1954,-14739289
272.1707,-14744829
272.1459,-14751726
272.1212,-14759981
272.0965,-14769583
272.0717,-14780516
272.047,-14792751
272.0223,-14806247
271.9976,-14820954
271.9728,-14836808
271.9481,-14853730
271.9234,-14871630
271.8987,-14890405
271.8739,-14909936
271.8492,-14930095
271.8245,-14950742
271.7998,-14971725
271.775,-14992884
271.7503,-15014055
271.7256,-15035064
271.7008,-15055740
271.6761,-15075907
271.6514,-15095396
271.6267,-15114040
271.6019,-15131681
271.5772,-15148172
271.5525,-15163380
271.5278,-15177184
271.503,-15189486
271.4783,-15200204
271.4536,-15209280
271.4288,-15216676
271.4041,-15222380
271.3794,-15226403
271.3547,-15228781
271.3299,-15229573
271.3052,-15228861
271.2805,-15226749
271.2558,-15223360
271.231,-15218834
271.2063,-15213327
271.1816,-15207006
271.1569,-15200050
271.1321,-15192640
271.1074,-15184961
271.0827,-15177198
271.0579,-15169532
271.0332,-15162133
271.0085,-15155166
270.9838,-15148777
270.959,-15143101
270.9343,-15138252
270.9096,-15134326
270.8849,-15131399
270.8601,-15129524
270.8354,-15128735
270.8107,-15129042
270.7859,-15130438
270.7612,-15132897
270.7365,-15136373
270.7118,-15140809
270.687,-15146135
270.6623,-15152273
270.6376,-15159137
270.6129,-15166639
270.5881,-15174695
270.5634,-15183221
270.5387,-15192142
270.514,-15201394
270.4892,-15210924
270.4645,-15220697
270.4398,-15230692
270.415,-15240909
270.3903,-15251367
270.3656,-15262103
270.3409,-15273177
270.3161,-15284664
270.2914,-15296658
270.2667,-15309268
270.242,-15322616
270.2172,-15336833
270.1925,-15352057
270.1678,-15368426
270.143,-15386080
270.1183,-15405150
270.0936,-15425760
270.0689,-15448016
270.0441,-15472010
270.0194,-15497807
269.9947,-15525449
269.97,-15554948
269.9452,-15586286
269.9205,-15619408
269.8958,-15654226
269.8711,-15690615
269.8463,-15728414
269.8216,-15767426
269.7969,-15807420
269.7721,-15848133
269.7474,-15889272
269.7227,-15930518
269.698,-15971530
269.6732,-16011948
269.6485,-16051401
269.6238,-16089509
269.5991,-16125889
269.5743,-16160163
269.5496,-16191962
269.5249,-16220929
269.5001,-16246730
269.4754,-16269054
269.4507,-16287618
269.426,-16302176
269.4012,-16312518
269.3765,-16318473
269.3518,-16319914
269.3271,-16316759
269.3023,-16308969
269.2776,-16296554
269.2529,-16279566
269.2281,-16258102
269.2034,-16232302
269.1787,-16202343
269.154,-16168441
269.1292,-16130843
269.1045,-16089826
269.0798,-16045692
269.0551,-15998761
269.0303,-15949371
269.0056,-15897869
268.9809,-15844611
268.9562,-15789950
268.9314,-15734241
268.9067,-15677829
268.882,-15621052
268.8572,-15564230
268.8325,-15507671
268.8078,-15451663
268.7831,-15396471
268.7583,-15342340
268.7336,-15289494
268.7089,-15238130
268.6842,-15188425
268.6594,-15140531
268.6347,-15094581
268.61,-15050686
268.5852,-15008936
268.5605,-14969407
268.5358,-14932157
268.5111,-14897231
268.4863,-14864661
268.4616,-14834468
268.4369,-14806666
268.4122,-14781262
268.3874,-14758254
268.3627,-14737637
268.338,-14719404
268.3133,-14703540
268.2885,-14690030
268.2638,-14678855
268.2391,-14669992
268.2143,-14663413
268.1896,-14659086
268.1649,-14656976
268.1402,-14657036
268.1154,-14659217
268.0907,-14663457
268.066,-14669687
268.0413,-14677826
268.0165,-14687782
267.9918,-14699451
267.9671,-14712716
267.9423,-14727447
267.9176,-14743501
267.8929,-14760726
267.8682,-14778954
267.8434,-14798008
267.8187,-14817704
267.794,-14837848
267.7693,-14858240
267.7445,-14878680
267.7198,-14898963
267.6951,-14918887
267.6704,-14938256
267.6456,-14956879
267.6209,-14974575
267.5962,-14991175
267.5714,-15006525
